mbr_id,sid,row_dt,stg_cd,qst_no,qst_cd,text_cn,qst_cn,qst_cransr,qst_cransr_yn,qst_expl_scond
MPID0629110045635,mathpd28903541452295478,2021-08-14,E18_0_1,2,E17020006b,다음을 계산하세요.,5 \times 6 = \boxed{\phantom{30}},30,Y,7900
MPID0727100048264,mathpd27531077062572894,2021-07-29,E18_0_1,30,E17020006b,다음을 계산하세요.,5 \times 6 = \boxed{\phantom{30}},30,N,5700
MPID0727100048264,mathpd27627010257443943,2021-07-30,E18_0_1,15,E17020006b,다음을 계산하세요.,5 \times 6 = \boxed{\phantom{30}},30,Y,4400
MPID0729130050003,mathpd29370012580362442,2021-08-19,E18_0_1,2,E17020006b,다음을 계산하세요.,5 \times 6 = \boxed{\phantom{30}},30,Y,2900
MPID0204130020792,mathpd29262271352500339,2021-08-18,E18_0_2,4,E17020006c,다음을 계산하세요.,5 \times 6 = \boxed{\phantom{30}},30,Y,3000
MPID0204130020792,mathpd29263234871561812,2021-08-18,E18_0_2,2,E17020006c,다음을 계산하세요.,5 \times 6 = \boxed{\phantom{30}},30,Y,2800
MPID0204130020792,mathpd29264328913446906,2021-08-18,E18_0_2,8,E17020006c,다음을 계산하세요.,5 \times 6 = \boxed{\phantom{30}},30,Y,6100
MPID0319100030328,mathpd27559871344416975,2021-07-29,E18_0_2,9,E17020006c,다음을 계산하세요.,5 \times 6 = \boxed{\phantom{30}},30,Y,3500
MPID0330100032185,mathpd27371616860727069,2021-07-27,E18_0_2,8,E17020006c,다음을 계산하세요.,5 \times 6 = \boxed{\phantom{30}},30,Y,65000
MPID0330100033689,mathpd29708845352301173,2021-08-23,E18_0_2,10,E17020006c,다음을 계산하세요.,5 \times 6 = \boxed{\phantom{30}},30,Y,2600
MPID0629110045635,mathpd28585977117345530,2021-08-10,E18_0_2,19,E17020006c,다음을 계산하세요.,5 \times 6 = \boxed{\phantom{30}},30,Y,3300
MPID0629110045635,mathpd28847906851860750,2021-08-13,E18_0_2,28,E17020006c,다음을 계산하세요.,5 \times 6 = \boxed{\phantom{30}},30,Y,6900
MPID0729130050003,mathpd29370063316316365,2021-08-19,E18_0_2,1,E17020006c,다음을 계산하세요.,5 \times 6 = \boxed{\phantom{30}},30,Y,1900
MPID0126020013529,mathpd29159823206235328,2021-08-17,E19_0_1,6,E17020006d,다음을 계산하세요.,5 \times 6 = \boxed{\phantom{30}},30,Y,9300
MPID0204130019760,mathpd29015136736396649,2021-08-15,E19_0_1,2,E17020006d,다음을 계산하세요.,5 \times 6 = \boxed{\phantom{30}},30,Y,3200
MPID0225100025733,mathpd29678713212106150,2021-08-23,E19_0_1,6,E17020006d,다음을 계산하세요.,5 \times 6 = \boxed{\phantom{30}},30,Y,3600
MPID0713100047089,mathpd26948811101739863,2021-07-22,E19_0_1,4,E17020006d,다음을 계산하세요.,5 \times 6 = \boxed{\phantom{30}},30,Y,5700
MPID0120060009320,mathpd28564566315895673,2021-08-10,E19_0_2,10,E17020006e,다음을 계산하세요.,5 \times 6 = \boxed{\phantom{30}},30,Y,4900
MPID0120060011395,mathpd26817343913194698,2021-07-21,E19_0_2,6,E17020006e,다음을 계산하세요.,5 \times 6 = \boxed{\phantom{30}},30,Y,3600
MPID0222100025417,mathpd28751831386455663,2021-08-12,E19_0_2,9,E17020006e,다음을 계산하세요.,5 \times 6 = \boxed{\phantom{30}},30,Y,3500
MPID0225100025733,mathpd29678773952357482,2021-08-23,E19_0_2,9,E17020006e,다음을 계산하세요.,5 \times 6 = \boxed{\phantom{30}},30,Y,3000
MPID0330100033152,mathpd27641861100048455,2021-07-30,E19_0_2,8,E17020006e,다음을 계산하세요.,5 \times 6 = \boxed{\phantom{30}},30,Y,5200
MPID0629110045551,mathpd29208694732915029,2021-08-17,E19_0_2,10,E17020006e,다음을 계산하세요.,5 \times 6 = \boxed{\phantom{30}},30,Y,4300
MPID0729130050003,mathpd29440310426650004,2021-08-20,E19_0_2,4,E17020006e,다음을 계산하세요.,5 \times 6 = \boxed{\phantom{30}},30,Y,3500
MPID0120060009320,mathpd28306738889145542,2021-08-07,E20_0_1,6,E17020006f,다음을 계산하세요.,5 \times 6 = \boxed{\phantom{30}},30,Y,2800
MPID0120060011959,mathpd27790323962474573,2021-08-01,E20_0_1,10,E17020006f,다음을 계산하세요.,5 \times 6 = \boxed{\phantom{30}},30,Y,3800
MPID0126030014090,mathpd29266529755172909,2021-08-18,E20_0_1,2,E17020006f,다음을 계산하세요.,5 \times 6 = \boxed{\phantom{30}},30,Y,2700
MPID0727100048264,mathpd27627807300135074,2021-07-30,E20_0_1,9,E17020006f,다음을 계산하세요.,5 \times 6 = \boxed{\phantom{30}},30,Y,4400
MPID0319100030328,mathpd27603400054927159,2021-07-30,E20_0_2,8,E17020006g,다음을 계산하세요.,5 \times 6 = \boxed{\phantom{30}},30,Y,3000
MPID0330100033689,mathpd29256240870294557,2021-08-18,E20_0_2,4,E17020006g,다음을 계산하세요.,5 \times 6 = \boxed{\phantom{30}},30,Y,3000
MPID0119040005879,mathpd31262412366327598,2021-09-10,E17_0_2,11,E17020007,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,7200
MPID0120060011959,mathpd26776539861231654,2021-07-20,E17_0_2,1,E17020007,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,3300
MPID0129050016470,mathpd31947504790450378,2021-09-18,E17_0_2,18,E17020007,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,3300
MPID0203100018443,mathpd30020567171458558,2021-08-27,E17_0_2,16,E17020007,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,17800
MPID0204130019760,mathpd28578116052258370,2021-08-10,E17_0_2,9,E17020007,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,4000
MPID0225100025733,mathpd29617763998813116,2021-08-22,E17_0_2,6,E17020007,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,3200
MPID0319100030328,mathpd27559095917519730,2021-07-29,E17_0_2,4,E17020007,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,5200
MPID0319100032029,mathpd29709139726218589,2021-08-23,E17_0_2,10,E17020007,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,4000
MPID0406110033988,mathpd26776644911085707,2021-07-20,E17_0_2,4,E17020007,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,6200
MPID0406110033988,mathpd26776761105186909,2021-07-20,E17_0_2,9,E17020007,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,7200
MPID0406110034324,mathpd30917154807944689,2021-09-06,E17_0_2,17,E17020007,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,3500
MPID0420140036805,mathpd31701133721278269,2021-09-15,E17_0_2,13,E17020007,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,3100
MPID0420140036945,mathpd29252654549863823,2021-08-18,E17_0_2,8,E17020007,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,5200
MPID0629110045635,mathpd27948404121530473,2021-08-03,E17_0_2,1,E17020007,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,3400
MPID0713100047089,mathpd33834699172941426,2021-10-10,E17_0_2,16,E17020007,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,2500
MPID0713100047089,mathpd33834893029940763,2021-10-10,E17_0_2,18,E17020007,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,2300
MPID0713100047089,mathpd33834893029940763,2021-10-10,E17_0_2,39,E17020007,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,3800
MPID0729130050003,mathpd31000421096527026,2021-09-07,E17_0_2,16,E17020007,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,2600
MPID0902170062271,mathpd32951123056691537,2021-09-30,E17_0_2,9,E17020007,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,3700
MPID0902170062271,mathpd32951123056691537,2021-09-30,E17_0_2,20,E17020007,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,3600
MPID0120050010343,mathpd27621550965446183,2021-07-30,E18_0_1,31,E17020007b,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,4700
MPID0126030014090,mathpd29266200199702256,2021-08-18,E18_0_1,10,E17020007b,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,4400
MPID0129050016615,mathpd28569199034292308,2021-08-10,E18_0_1,1,E17020007b,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,3300
MPID0225100025733,mathpd29617848009696878,2021-08-22,E18_0_1,9,E17020007b,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,3800
MPID0319100030328,mathpd27559367939208339,2021-07-29,E18_0_1,13,E17020007b,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,3500
MPID0319100030328,mathpd27559627397945945,2021-07-29,E18_0_1,25,E17020007b,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,3100
MPID0319100030328,mathpd31931537749747078,2021-09-18,E18_0_1,25,E17020007b,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,3100
MPID0330100033152,mathpd27641623469322414,2021-07-30,E18_0_1,2,E17020007b,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,7900
MPID0420140036945,mathpd29440969797545312,2021-08-20,E18_0_1,1,E17020007b,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,6000
MPID0727100048264,mathpd27531077062572894,2021-07-29,E18_0_1,15,E17020007b,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,N,8400
MPID0727100048264,mathpd27531077062572894,2021-07-29,E18_0_1,40,E17020007b,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,13700
MPID0727100048264,mathpd27627010257443943,2021-07-30,E18_0_1,6,E17020007b,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,4600
MPID0729130050003,mathpd29370012580362442,2021-08-19,E18_0_1,4,E17020007b,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,2600
MPID0126020013529,mathpd29081440660553699,2021-08-16,E18_0_2,10,E17020007c,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,7300
MPID0629110045635,mathpd27892537977041035,2021-08-02,E18_0_2,8,E17020007c,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,3700
MPID0629110045635,mathpd28585977117345530,2021-08-10,E18_0_2,1,E17020007c,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,4100
MPID0629110045635,mathpd28847906851860750,2021-08-13,E18_0_2,35,E17020007c,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,3600
MPID0225100025733,mathpd29678713212106150,2021-08-23,E19_0_1,1,E17020007d,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,2900
MPID0330100032185,mathpd27371929540911805,2021-07-27,E19_0_1,4,E17020007d,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,21700
MPID0713100047089,mathpd26948811101739863,2021-07-22,E19_0_1,33,E17020007d,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,4100
MPID0126030014090,mathpd29266453811108789,2021-08-18,E19_0_2,8,E17020007e,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,3600
MPID0204130019760,mathpd29075052718065499,2021-08-16,E19_0_2,9,E17020007e,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,7600
MPID0204130020792,mathpd29263898392261840,2021-08-18,E19_0_2,9,E17020007e,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,7100
MPID0204130020792,mathpd29264072805652376,2021-08-18,E19_0_2,4,E17020007e,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,9600
MPID0330100032185,mathpd27372107593966559,2021-07-27,E19_0_2,8,E17020007e,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,5100
MPID0713100047089,mathpd27784894835976574,2021-08-01,E19_0_2,9,E17020007e,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,3700
MPID0729130050003,mathpd29440310426650004,2021-08-20,E19_0_2,8,E17020007e,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,2900
MPID0120060011959,mathpd27790323962474573,2021-08-01,E20_0_1,6,E17020007f,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,3700
MPID0126030014090,mathpd29266610639274532,2021-08-18,E20_0_1,10,E17020007f,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,3400
MPID0222100025417,mathpd28752028127915087,2021-08-12,E20_0_1,2,E17020007f,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,4800
MPID0319100030328,mathpd27603241120123802,2021-07-30,E20_0_1,4,E17020007f,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,4000
MPID0629110045635,mathpd29361691014527738,2021-08-19,E20_0_1,2,E17020007f,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,4000
MPID0727100048264,mathpd27627807300135074,2021-07-30,E20_0_1,8,E17020007f,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,5700
MPID0129050016615,mathpd28569681052894412,2021-08-10,E20_0_2,1,E17020007g,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,5100
MPID0225100025733,mathpd29872782608326752,2021-08-25,E20_0_2,10,E17020007g,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,3600
MPID0330100033152,mathpd27642435218260726,2021-07-30,E20_0_2,6,E17020007g,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,10300
MPID0629110045551,mathpd29208894866826105,2021-08-17,E20_0_2,1,E17020007g,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,Y,2200
MPID0629110045635,mathpd29809515935713997,2021-08-24,E20_0_2,6,E17020007g,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,N,3300
MPID0729130048717,mathpd28140387975821888,2021-08-05,E20_0_2,8,E17020007g,다음을 계산하세요.,5 \times 7 = \boxed{\phantom{35}},35,N,7200
MPID0119040005879,mathpd31262412366327598,2021-09-10,E17_0_2,16,E17020008,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,2600
MPID0120060011395,mathpd26779884994218467,2021-07-20,E17_0_2,6,E17020008,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,5400
MPID0120060011959,mathpd26776539861231654,2021-07-20,E17_0_2,4,E17020008,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,3500
MPID0126020013529,mathpd29080555538837345,2021-08-16,E17_0_2,1,E17020008,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,13100
MPID0129050016470,mathpd31947504790450378,2021-09-18,E17_0_2,11,E17020008,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,4000
MPID0203100018443,mathpd30020567171458558,2021-08-27,E17_0_2,14,E17020008,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,3800
MPID0222100025417,mathpd28751472156808379,2021-08-12,E17_0_2,4,E17020008,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,4100
MPID0319100030328,mathpd27559095917519730,2021-07-29,E17_0_2,10,E17020008,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,3000
MPID0319100032029,mathpd29709139726218589,2021-08-23,E17_0_2,2,E17020008,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,4300
MPID0406110033988,mathpd26776761105186909,2021-07-20,E17_0_2,13,E17020008,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,7100
MPID0406110033988,mathpd26776761105186909,2021-07-20,E17_0_2,31,E17020008,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,7300
MPID0406110034324,mathpd30917154807944689,2021-09-06,E17_0_2,15,E17020008,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,2900
MPID0420140036805,mathpd31701133721278269,2021-09-15,E17_0_2,10,E17020008,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,9800
MPID0420140036945,mathpd29252654549863823,2021-08-18,E17_0_2,2,E17020008,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,5500
MPID0420140036945,mathpd29252654549863823,2021-08-18,E17_0_2,25,E17020008,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,12000
MPID0629110045551,mathpd29208391503856529,2021-08-17,E17_0_2,10,E17020008,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,4500
MPID0713100047089,mathpd33834699172941426,2021-10-10,E17_0_2,19,E17020008,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,2800
MPID0713100047089,mathpd33834893029940763,2021-10-10,E17_0_2,4,E17020008,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,4100
MPID0713100047089,mathpd33834893029940763,2021-10-10,E17_0_2,32,E17020008,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,2300
MPID0729130050003,mathpd31000421096527026,2021-09-07,E17_0_2,10,E17020008,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,2600
MPID0902170062271,mathpd32951123056691537,2021-09-30,E17_0_2,11,E17020008,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,4500
MPID0120050010343,mathpd27621550965446183,2021-07-30,E18_0_1,27,E17020008b,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,3000
MPID0120060009320,mathpd28564373984076865,2021-08-10,E18_0_1,9,E17020008b,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,3300
MPID0120060011395,mathpd26780075360082651,2021-07-20,E18_0_1,8,E17020008b,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,4700
MPID0126020013529,mathpd29081349733872458,2021-08-16,E18_0_1,10,E17020008b,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,8800
MPID0204130020792,mathpd29263123067791028,2021-08-18,E18_0_1,12,E17020008b,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,2500
MPID0222100025417,mathpd28751536030009336,2021-08-12,E18_0_1,9,E17020008b,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,4600
MPID0319100030328,mathpd27559228519166184,2021-07-29,E18_0_1,6,E17020008b,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,N,2700
MPID0319100030328,mathpd27559291293731091,2021-07-29,E18_0_1,8,E17020008b,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,2400
MPID0319100030328,mathpd27559367939208339,2021-07-29,E18_0_1,16,E17020008b,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,N,2700
MPID0319100030328,mathpd27559627397945945,2021-07-29,E18_0_1,21,E17020008b,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,2900
MPID0319100030328,mathpd27559627397945945,2021-07-29,E18_0_1,39,E17020008b,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,3300
MPID0319100030328,mathpd31931537749747078,2021-09-18,E18_0_1,28,E17020008b,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,2700
MPID0319100030328,mathpd31931537749747078,2021-09-18,E18_0_1,37,E17020008b,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,2800
MPID0406110033988,mathpd27043186496654262,2021-07-23,E18_0_1,6,E17020008b,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,4000
MPID0420140036945,mathpd29440969797545312,2021-08-20,E18_0_1,2,E17020008b,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,N,3800
MPID0629110045635,mathpd28509091696116215,2021-08-09,E18_0_1,10,E17020008b,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,3500
MPID0727100048264,mathpd27531077062572894,2021-07-29,E18_0_1,11,E17020008b,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,8700
MPID0727100048264,mathpd27531077062572894,2021-07-29,E18_0_1,31,E17020008b,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,11200
MPID0120060011395,mathpd26781608593797743,2021-07-20,E18_0_2,1,E17020008c,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,4500
MPID0222100025417,mathpd28751603602226693,2021-08-12,E18_0_2,9,E17020008c,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,3400
MPID0330100033152,mathpd27641746682810233,2021-07-30,E18_0_2,10,E17020008c,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,7800
MPID0406110033988,mathpd27043449540563737,2021-07-23,E18_0_2,2,E17020008c,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,5400
MPID0629110045635,mathpd28585977117345530,2021-08-10,E18_0_2,15,E17020008c,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,3400
MPID0629110045635,mathpd28847906851860750,2021-08-13,E18_0_2,29,E17020008c,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,5800
MPID0629110045635,mathpd28677805982787202,2021-08-11,E19_0_1,9,E17020008d,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,7200
MPID0629110045635,mathpd28903873200658436,2021-08-14,E19_0_1,8,E17020008d,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,3600
MPID0713100047089,mathpd26948811101739863,2021-07-22,E19_0_1,24,E17020008d,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,2900
MPID0729130048717,mathpd28140106658615818,2021-08-05,E19_0_1,2,E17020008d,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,6700
MPID0120050010343,mathpd27621812010157321,2021-07-30,E19_0_2,2,E17020008e,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,2700
MPID0126030014090,mathpd29266395714817674,2021-08-18,E19_0_2,2,E17020008e,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,3500
MPID0204130019760,mathpd29075052718065499,2021-08-16,E19_0_2,6,E17020008e,다음을 계산하세요.,5 \times 8 = \boxed{\phantom{40}},40,Y,6700
